Subbasin,Year,BMP_0,BMP_1,BMP_2,BMP_3,BMP_4,BMP_5,BMP_6,BMP_7,BMP_8,BMP_9,BMP_10,BMP_11,BMP_12,BMP_13,BMP_14,BMP_15,BMP_16,BMP_17,BMP_18,BMP_19,BMP_20,BMP_21,BMP_22,BMP_23,BMP_24,BMP_25,BMP_26,BMP_27,BMP_28,BMP_29,BMP_30,BMP_31,BMP_32,BMP_33,BMP_34,BMP_35,BMP_36,BMP_37,BMP_38,BMP_39,BMP_40,BMP_41,BMP_42,BMP_43,BMP_44,BMP_45,BMP_46,BMP_47,BMP_48,BMP_49,BMP_50,BMP_51,BMP_52,BMP_53,BMP_54,BMP_55,BMP56,BMP57,BMP58,BMP59,BMP60,BMP61
2,2011,8623.071546,8650.989324,8650.989324,8650.989324,8528.145977,8528.145977,8528.145977,8387.793153,8387.793153,8387.793153,8678.819134,8678.819134,8678.819134,8590.651405,8590.651405,8590.651405,8463.25665,8463.25665,8463.25665,8637.694471,8637.694471,8637.694471,8508.348263,8508.348263,8508.348263,8360.720492,8360.720492,8360.720492,8666.99843,8666.99843,8666.99843,8574.445561,8574.445561,8574.445561,8442.619529,8442.619529,8442.619529,8621.685828,8621.685828,8621.685828,8488.509063,8488.509063,8488.509063,8335.373606,8335.373606,8335.373606,8654.753688,8654.753688,8654.753688,8556.980886,8556.980886,8556.980886,8421.324638,8421.324638,8421.324638,,8623.071546,8623.071546,8623.071546,8623.071546,8623.071546,8623.071546
3,2011,8693.169534,8719.204233,8719.204233,8719.204233,8630.275737,8630.275737,8630.275737,8508.830749,8508.830749,8508.830749,8728.974543,8728.974543,8728.974543,8646.035227,8646.035227,8646.035227,8530.93256,8530.93256,8530.93256,8711.205189,8711.205189,8711.205189,8616.284424,8616.284424,8616.284424,8492.649131,8492.649131,8492.649131,8720.166028,8720.166028,8720.166028,8633.055673,8633.055673,8633.055673,8515.706905,8515.706905,8515.706905,8700.119963,8700.119963,8700.119963,8603.108528,8603.108528,8603.108528,8475.920885,8475.920885,8475.920885,8712.213984,8712.213984,8712.213984,8619.291735,8619.291735,8619.291735,8499.841762,8499.841762,8499.841762,,8693.169534,8693.169534,8693.169534,8693.169534,8693.169534,8693.169534
4,2011,7827.72892,8356.038148,8356.038148,8356.038148,8405.537848,8405.537848,7899.794868,8445.314889,8445.309986,7936.274301,8357.80879,8357.80879,8357.80879,8408.45608,8408.45608,7903.210403,8448.809434,7940.225524,7940.225524,8354.615192,8354.615192,8354.615192,8402.875758,7897.172702,8402.875758,8442.65437,8442.658572,8442.65437,8356.098769,8356.098769,8356.098769,7900.692379,8405.899533,8405.898833,8446.483199,8446.483199,8446.483199,8352.113407,7850.702565,8352.113407,8400.472797,8400.472797,8400.472797,8440.026214,7931.075981,8440.023413,8354.695397,7853.797968,8354.695397,8403.27555,8403.27485,8403.27555,8443.921249,8443.921249,8443.921249,,8325.515055,8325.515055,8325.515055,8325.515055,8325.515055,8325.515055
5,2011,4272.971113,8852.318546,8852.318546,8852.318546,8776.731952,8776.731952,4246.614924,8763.228587,8696.471741,4220.548252,8864.982023,8864.982023,8889.411401,8836.554595,8836.554595,4258.374769,8725.065537,4236.036769,4236.036769,8836.791639,8836.791639,8836.791639,8758.97691,4239.65983,8758.97691,8674.93408,8745.448222,8674.93408,8853.402062,8853.402062,8853.402062,4252.405348,8822.924095,8780.680918,8704.90842,8704.90842,8704.90842,8820.177446,4256.840926,8820.177446,8741.453904,8741.453904,8741.453904,8728.069226,4203.559901,8653.810681,8838.407739,4268.199037,8838.407739,8809.532568,8764.438818,8809.532568,8684.093849,8684.093849,8684.093849,,8828.174208,8828.174208,8828.174208,8828.174208,8828.174208,8828.174208
6,2011,9606.048877,9627.534739,9627.534739,9627.534739,9513.972255,9513.972255,9513.972255,9401.181717,9401.181717,9401.181717,9681.566376,9681.566376,9681.566376,9594.755245,9594.755245,9594.755245,9493.599939,9493.599939,9493.599939,9600.886651,9600.886651,9600.886651,9482.052857,9482.052857,9482.052857,9369.419369,9369.419369,9369.419369,9657.464782,9657.464782,9657.464782,9566.008666,9566.008666,9566.008666,9461.480291,9461.480291,9461.480291,9572.494317,9572.494317,9572.494317,9450.942474,9450.942474,9450.942474,9335.212727,9335.212727,9335.212727,9631.699914,9631.699914,9631.699914,9535.262379,9535.262379,9535.262379,9428.792987,9428.792987,9428.792987,,9606.048877,9606.048877,9606.048877,9606.048877,9606.048877,9606.048877
7,2011,8791.290723,8816.352283,8816.352283,8816.352283,8793.101595,8793.101595,8793.101595,8747.993806,8747.993806,8747.993806,8825.247397,8825.247397,8825.247397,8806.082675,8806.082675,8806.082675,8767.875152,8767.875152,8767.875152,8807.152338,8807.152338,8807.152338,8781.272488,8781.272488,8781.272488,8731.815881,8731.815881,8731.815881,8818.219032,8818.219032,8818.219032,8795.672565,8795.672565,8795.672565,8753.826644,8753.826644,8753.826644,8796.952981,8796.952981,8796.952981,8769.295592,8769.295592,8769.295592,8715.414559,8715.414559,8715.414559,8808.787567,8808.787567,8808.787567,8784.585687,8784.585687,8784.585687,8737.963013,8737.963013,8737.963013,,8791.290723,8791.290723,8791.290723,8791.290723,8791.290723,8791.290723
8,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2011,9595.450252,9621.450411,9621.450411,9621.450411,9556.364084,9556.364084,9556.364084,9466.43904,9466.43904,9466.43904,9635.481027,9635.481027,9635.481027,9578.416538,9578.416538,9578.416538,9493.823108,9493.823108,9493.823108,9604.779904,9604.779904,9604.779904,9536.328267,9536.328267,9536.328267,9443.429381,9443.429381,9443.429381,9621.189743,9621.189743,9621.189743,9559.911634,9559.911634,9559.911634,9471.4876,9471.4876,9471.4876,9589.139866,9589.139866,9589.139866,9514.868266,9514.868266,9514.868266,9418.057385,9418.057385,9418.057385,9604.586534,9604.586534,9604.586534,9540.239651,9540.239651,9540.239651,9449.337788,9449.337788,9449.337788,,9595.450252,9595.450252,9595.450252,9595.450252,9595.450252,9595.450252
10,2011,8841.696788,8870.323919,8870.323919,8870.323919,8802.401577,8802.401577,8802.401577,8741.981207,8741.981207,8741.981207,8879.372504,8879.372504,8879.372504,8820.38278,8820.38278,8820.38278,8765.093704,8765.093704,8765.093704,8860.157375,8860.157375,8860.157375,8786.03247,8786.03247,8786.03247,8724.42702,8724.42702,8724.42702,8870.451793,8870.451793,8870.451793,8806.842277,8806.842277,8806.842277,8749.176642,8749.176642,8749.176642,8848.420687,8848.420687,8848.420687,8770.170168,8770.170168,8770.170168,8704.882706,8704.882706,8704.882706,8860.978408,8860.978408,8860.978408,8789.883774,8789.883774,8789.883774,8732.133701,8732.133701,8732.133701,,8841.696788,8841.696788,8841.696788,8841.696788,8841.696788,8841.696788
11,2011,9927.179757,9946.569629,9946.569629,9946.569629,9863.810052,9863.810052,9863.810052,9751.087154,9751.087154,9751.087154,9960.200844,9960.200844,9960.200844,9884.588027,9884.588027,9884.588027,9784.13482,9784.13482,9784.13482,9927.897837,9927.897837,9927.897837,9840.552813,9840.552813,9840.552813,9724.6711,9724.6711,9724.6711,9945.067458,9945.067458,9945.067458,9864.86496,9864.86496,9864.86496,9757.258329,9757.258329,9757.258329,9907.635088,9907.635088,9907.635088,9815.374362,9815.374362,9815.374362,9695.17808,9695.17808,9695.17808,9926.349741,9926.349741,9926.349741,9842.07412,9842.07412,9842.07412,9731.627056,9731.627056,9731.627056,,9927.179757,9927.179757,9927.179757,9927.179757,9927.179757,9927.179757
12,2011,9597.625691,9608.14571,9608.14571,9608.14571,9409.56098,9409.56098,9409.56098,9289.868635,9289.868635,9289.868635,9627.369471,9627.369471,9627.369471,9441.872976,9441.872976,9441.872976,9331.374108,9331.374108,9331.374108,9588.708101,9588.708101,9588.708101,9382.330802,9382.330802,9382.330802,9259.737323,9259.737323,9259.737323,9610.724507,9610.724507,9610.724507,9417.604626,9417.604626,9417.604626,9303.08151,9303.08151,9303.08151,9567.893994,9567.893994,9567.893994,9353.742858,9353.742858,9353.742858,9228.777559,9228.777559,9228.777559,9591.597501,9591.597501,9591.597501,9390.535251,9390.535251,9390.535251,9273.824563,9273.824563,9273.824563,,9597.625691,9597.625691,9597.625691,9597.625691,9597.625691,9597.625691
13,2011,9121.163025,9114.532563,9114.532563,9114.532563,8845.540658,8845.540658,8845.540658,8651.516971,8651.516971,8651.516971,9156.943083,9156.943083,9156.943083,8902.894898,8902.894898,8902.894898,8708.987467,8708.987467,8708.987467,9088.93684,9088.93684,9088.93684,8815.983642,8815.983642,8815.983642,8622.307175,8622.307175,8622.307175,9132.891097,9132.891097,9132.891097,8875.516101,8875.516101,8875.516101,8680.272193,8680.272193,8680.272193,9062.386769,9062.386769,9062.386769,8786.568217,8786.568217,8786.568217,8591.903594,8591.903594,8591.903594,9107.210501,9107.210501,9107.210501,8848.205211,8848.205211,8848.205211,8651.455689,8651.455689,8651.455689,,9121.163025,9121.163025,9121.163025,9121.163025,9121.163025,9121.163025
14,2011,8988.223136,8979.783712,8979.783712,8979.783712,8783.899345,8783.899345,8783.899345,8610.66181,8610.66181,8610.66181,9016.424238,9016.424238,9016.424238,8844.026374,8844.026374,8844.026374,8657.2579,8657.2579,8657.2579,8963.182383,8963.182383,8963.182383,8757.350164,8757.350164,8757.350164,8594.258488,8594.258488,8594.258488,9000.525158,9000.525158,9000.525158,8828.645436,8828.645436,8828.645436,8642.291374,8642.291374,8642.291374,8946.058041,8946.058041,8946.058041,8740.630652,8740.630652,8740.630652,8577.631984,8577.631984,8577.631984,8984.319086,8984.319086,8984.319086,8813.187608,8813.187608,8813.187608,8626.785946,8626.785946,8626.785946,,8988.223136,8988.223136,8988.223136,8988.223136,8988.223136,8988.223136
15,2011,9539.904367,9555.954443,9555.954443,9555.954443,9473.638488,9473.638488,9473.638488,9381.813266,9381.813266,9381.813266,9574.085051,9574.085051,9574.085051,9500.62129,9500.62129,9500.62129,9416.338653,9416.338653,9416.338653,9542.575169,9542.575169,9542.575169,9456.466895,9456.466895,9456.466895,9361.490161,9361.490161,9361.490161,9562.307036,9562.307036,9562.307036,9485.057776,9485.057776,9485.057776,9398.281235,9398.281235,9398.281235,9527.685248,9527.685248,9527.685248,9437.852392,9437.852392,9437.852392,9338.637229,9338.637229,9338.637229,9548.90276,9548.90276,9548.90276,9467.071997,9467.071997,9467.071997,9378.082821,9378.082821,9378.082821,,10986.23044,9539.904367,9539.904367,10986.23044,10986.23044,9539.904367
16,2011,9065.9603,9082.907047,9082.907047,9082.907047,9019.481089,9019.481089,9019.481089,8949.34244,8949.34244,8949.34244,9098.382507,9098.382507,9098.382507,9035.932074,9035.932074,9035.932074,8967.53254,8967.53254,8967.53254,9076.669265,9076.669265,9076.669265,9012.891759,9012.891759,9012.891759,8943.416569,8943.416569,8943.416569,9092.178889,9092.178889,9092.178889,9030.621625,9030.621625,9030.621625,8962.789626,8962.789626,8962.789626,9070.456198,9070.456198,9070.456198,9007.66624,9007.66624,9007.66624,8937.987669,8937.987669,8937.987669,9086.097844,9086.097844,9086.097844,9025.408809,9025.408809,9025.408809,8957.956461,8957.956461,8957.956461,,9065.9603,9065.9603,9065.9603,9065.9603,9065.9603,9065.9603
17,2011,7558.558511,7495.272424,7495.272424,7495.272424,7202.640129,7202.640129,7202.640129,6987.095262,6987.095262,6987.095262,7583.422138,7583.422138,7583.422138,7288.481681,7288.481681,7288.481681,7072.708524,7072.708524,7072.708524,7462.869634,7462.869634,7462.869634,7174.849895,7174.849895,7174.849895,6962.193686,6962.193686,6962.193686,7550.872419,7550.872419,7550.872419,7261.250232,7261.250232,7261.250232,7050.621642,7050.621642,7050.621642,7430.480232,7430.480232,7430.480232,7147.253966,7147.253966,7147.253966,6941.789229,6941.789229,6941.789229,7518.148454,7518.148454,7518.148454,7238.785074,7238.785074,7238.785074,7026.20166,7026.20166,7026.20166,,7558.558511,7558.558511,7558.558511,7558.558511,7558.558511,7558.558511
18,2011,8394.202999,8360.748913,8360.748913,8360.748913,8080.368052,8080.368052,8080.368052,7893.611499,7893.611499,7893.611499,8413.55054,8413.55054,8413.55054,8137.983204,8137.983204,8137.983204,7954.99233,7954.99233,7954.99233,8334.820006,8334.820006,8334.820006,8057.042134,8057.042134,8057.042134,7872.046894,7872.046894,7872.046894,8388.37812,8388.37812,8388.37812,8115.15357,8115.15357,8115.15357,7933.757686,7933.757686,7933.757686,8308.458011,8308.458011,8308.458011,8033.929744,8033.929744,8033.929744,7850.240345,7850.240345,7850.240345,8362.838195,8362.838195,8362.838195,8092.492586,8092.492586,8092.492586,7912.920591,7912.920591,7912.920591,,8394.202999,8394.202999,8394.202999,8394.202999,8394.202999,8394.202999
19,2011,8033.558012,7988.290406,7988.290406,7988.290406,7685.586647,7685.586647,7685.586647,7456.40413,7456.40413,7456.40413,8056.751109,8056.751109,8056.751109,7757.638957,7757.638957,7757.638957,7535.643109,7535.643109,7535.643109,7959.429905,7959.429905,7959.429905,7660.316427,7660.316427,7660.316427,7433.699221,7433.699221,7433.699221,8028.541562,8028.541562,8028.541562,7733.678621,7733.678621,7733.678621,7513.133498,7513.133498,7513.133498,7929.988074,7929.988074,7929.988074,7635.76829,7635.76829,7635.76829,7406.38061,7406.38061,7406.38061,8000.259313,8000.259313,8000.259313,7709.549945,7709.549945,7709.549945,7489.194984,7489.194984,7489.194984,,8033.558012,8033.558012,8033.558012,8033.558012,8033.558012,8033.558012
20,2011,9395.822013,9419.383861,9419.383861,9419.383861,9370.719431,9370.719431,9370.719431,9330.459146,9330.459146,9330.459146,9429.975895,9429.975895,9429.975895,9382.563279,9382.563279,9382.563279,9344.866365,9344.866365,9344.866365,9413.785409,9413.785409,9413.785409,9365.503475,9365.503475,9365.503475,9325.397645,9325.397645,9325.397645,9424.779492,9424.779492,9424.779492,9377.428646,9377.428646,9377.428646,9339.887388,9339.887388,9339.887388,9408.335367,9408.335367,9408.335367,9359.973898,9359.973898,9359.973898,9316.179855,9316.179855,9316.179855,9419.213707,9419.213707,9419.213707,9372.143984,9372.143984,9372.143984,9331.959738,9331.959738,9331.959738,,9395.822013,9395.822013,9395.822013,9395.822013,9395.822013,9395.822013
21,2011,9309.166687,9327.491144,9327.491144,9327.491144,9257.701152,9257.701152,9257.701152,9198.630945,9198.630945,9198.630945,9343.384384,9343.384384,9343.384384,9275.008285,9275.008285,9275.008285,9217.88214,9217.88214,9217.88214,9319.540205,9319.540205,9319.540205,9250.00043,9250.00043,9250.00043,9191.173333,9191.173333,9191.173333,9335.684655,9335.684655,9335.684655,9267.389932,9267.389932,9267.389932,9209.976493,9209.976493,9209.976493,9311.502864,9311.502864,9311.502864,9241.892868,9241.892868,9241.892868,9180.201364,9180.201364,9180.201364,9327.427227,9327.427227,9327.427227,9259.572273,9259.572273,9259.572273,9199.877588,9199.877588,9199.877588,,9309.166687,9309.166687,9309.166687,9309.166687,9309.166687,9309.166687
22,2011,9569.726393,9603.216393,9603.216393,9603.216393,9601.876393,9601.876393,9601.876393,9600.296393,9600.296393,9600.296393,9603.59,9603.59,9603.59,9602.436393,9602.436393,9602.436393,9601.286393,9601.286393,9601.286393,9603.176393,9603.176393,9603.176393,9601.826393,9601.826393,9601.826393,9600.216393,9600.216393,9600.216393,9603.566393,9603.566393,9603.566393,9602.396393,9602.396393,9602.396393,9601.232787,9601.232787,9601.232787,9603.136393,9603.136393,9603.136393,9601.592787,9601.592787,9601.592787,9595.458361,9595.458361,9595.458361,9603.536393,9603.536393,9603.536393,9602.356393,9602.356393,9602.356393,9597.795574,9597.795574,9597.795574,,9569.726393,9569.726393,9569.726393,9569.726393,9569.726393,9569.726393
23,2011,8970.018607,8953.457866,8953.457866,8953.457866,8767.994041,8767.994041,8767.994041,8614.408577,8614.408577,8614.408577,8997.527485,8997.527485,8997.527485,8817.706671,8817.706671,8817.706671,8671.161411,8671.161411,8671.161411,8928.758665,8928.758665,8928.758665,8741.013583,8741.013583,8741.013583,8586.376137,8586.376137,8586.376137,8971.964841,8971.964841,8971.964841,8791.807297,8791.807297,8791.807297,8643.70726,8643.70726,8643.70726,8900.986527,8900.986527,8900.986527,8712.000509,8712.000509,8712.000509,8558.231033,8558.231033,8558.231033,8947.183871,8947.183871,8947.183871,8764.543002,8764.543002,8764.543002,8616.118745,8616.118745,8616.118745,,8970.018607,8970.018607,8970.018607,8970.018607,8970.018607,8970.018607
24,2011,9004.6369,9011.938663,9011.938663,9011.938663,8939.593452,8939.593452,8939.593452,8873.242001,8873.242001,8873.242001,9039.325884,9039.325884,9039.325884,8970.044327,8970.044327,8970.044327,8906.281277,8906.281277,8906.281277,8999.128025,8999.128025,8999.128025,8924.734309,8924.734309,8924.734309,8857.99988,8857.99988,8857.99988,9026.899761,9026.899761,9026.899761,8955.726095,8955.726095,8955.726095,8891.318578,8891.318578,8891.318578,8984.011813,8984.011813,8984.011813,8907.276945,8907.276945,8907.276945,8841.091324,8841.091324,8841.091324,9014.992804,9014.992804,9014.992804,8940.279735,8940.279735,8940.279735,8874.950833,8874.950833,8874.950833,,9004.6369,9004.6369,9004.6369,9004.6369,9004.6369,9004.6369
25,2011,8204.296635,8212.118324,8212.118324,8212.118324,8156.218721,8156.218721,8156.218721,8090.212268,8090.212268,8090.212268,8239.643888,8239.643888,8239.643888,8184.535141,8184.535141,8184.535141,8120.604439,8120.604439,8120.604439,8202.405863,8202.405863,8202.405863,8147.07028,8147.07028,8147.07028,8081.035173,8081.035173,8081.035173,8230.185508,8230.185508,8230.185508,8175.543405,8175.543405,8175.543405,8111.513712,8111.513712,8111.513712,8189.520647,8189.520647,8189.520647,8137.836174,8137.836174,8137.836174,8069.345871,8069.345871,8069.345871,8219.944202,8219.944202,8219.944202,8166.569965,8166.569965,8166.569965,8100.181215,8100.181215,8100.181215,,8204.296635,8204.296635,8204.296635,8204.296635,8204.296635,8204.296635
26,2011,8444.039477,8443.817487,8443.817487,8443.817487,8373.210472,8373.210472,8373.210472,8308.429537,8308.429537,8308.429537,8478.751942,8478.751942,8478.751942,8407.648175,8407.648175,8407.648175,8343.288289,8343.288289,8343.288289,8430.933135,8430.933135,8430.933135,8361.601364,8361.601364,8361.601364,8297.702773,8297.702773,8297.702773,8465.813303,8465.813303,8465.813303,8396.344042,8396.344042,8396.344042,8332.866956,8332.866956,8332.866956,8418.120673,8418.120673,8418.120673,8350.240076,8350.240076,8350.240076,8287.286963,8287.286963,8287.286963,8453.003201,8453.003201,8453.003201,8385.265747,8385.265747,8385.265747,8322.514744,8322.514744,8322.514744,,8444.039477,8444.039477,8444.039477,8444.039477,8444.039477,8444.039477
27,2011,8754.442216,8767.572803,8767.572803,8767.572803,8657.671973,8657.671973,8657.671973,8533.026617,8533.026617,8533.026617,8792.245295,8792.245295,8792.245295,8689.291723,8689.291723,8689.291723,8569.740603,8569.740603,8569.740603,8748.410518,8748.410518,8748.410518,8635.20407,8635.20407,8635.20407,8506.858398,8506.858398,8506.858398,8775.996226,8775.996226,8775.996226,8669.557805,8669.557805,8669.557805,8545.747592,8545.747592,8545.747592,8730.364359,8730.364359,8730.364359,8612.487022,8612.487022,8612.487022,8481.994049,8481.994049,8481.994049,8757.59903,8757.59903,8757.59903,8647.033118,8647.033118,8647.033118,8521.204854,8521.204854,8521.204854,,8754.442216,8754.442216,8754.442216,8754.442216,8754.442216,8754.442216
28,2011,9245.363453,9275.143636,9275.143636,9275.143636,9269.969469,9269.969469,9269.969469,9247.060627,9247.060627,9247.060627,9279.104579,9279.104579,9279.104579,9276.989181,9276.989181,9276.989181,9255.277523,9255.277523,9255.277523,9270.485009,9270.485009,9270.485009,9261.497217,9261.497217,9261.497217,9235.091758,9235.091758,9235.091758,9275.853334,9275.853334,9275.853334,9268.910426,9268.910426,9268.910426,9245.12104,9245.12104,9245.12104,9262.842339,9262.842339,9262.842339,9250.418827,9250.418827,9250.418827,9220.209323,9220.209323,9220.209323,9269.027247,9269.027247,9269.027247,9259.421254,9259.421254,9259.421254,9231.359412,9231.359412,9231.359412,,9245.363453,9245.363453,9245.363453,9245.363453,9245.363453,9245.363453
29,2011,9343.053177,9351.685451,9351.685451,9351.685451,9211.342706,9211.342706,9211.342706,9007.967762,9007.967762,9007.967762,9371.329634,9371.329634,9371.329634,9235.48029,9235.48029,9235.48029,9043.37364,9043.37364,9043.37364,9333.929555,9333.929555,9333.929555,9188.508181,9188.508181,9188.508181,8982.193781,8982.193781,8982.193781,9353.519829,9353.519829,9353.519829,9216.806315,9216.806315,9216.806315,9018.655462,9018.655462,9018.655462,9313.576639,9313.576639,9313.576639,9165.706669,9165.706669,9165.706669,8956.113011,8956.113011,8956.113011,9335.811889,9335.811889,9335.811889,9193.765523,9193.765523,9193.765523,8991.18505,8991.18505,8991.18505,,9343.053177,9343.053177,9343.053177,9343.053177,9343.053177,9343.053177
30,2011,8880.202872,8893.824134,8893.824134,8893.824134,8825.13237,8825.13237,8825.13237,8762.251187,8762.251187,8762.251187,8910.581447,8910.581447,8910.581447,8848.446776,8848.446776,8848.446776,8784.955283,8784.955283,8784.955283,8881.229586,8881.229586,8881.229586,8810.701681,8810.701681,8810.701681,8746.288475,8746.288475,8746.288475,8898.686338,8898.686338,8898.686338,8834.635586,8834.635586,8834.635586,8769.277056,8769.277056,8769.277056,8866.594112,8866.594112,8866.594112,8794.435501,8794.435501,8794.435501,8727.667149,8727.667149,8727.667149,8885.843263,8885.843263,8885.843263,8819.425034,8819.425034,8819.425034,8753.801137,8753.801137,8753.801137,,8880.202872,8880.202872,8880.202872,8880.202872,8880.202872,8880.202872
31,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
32,2011,9073.910097,9063.271035,9063.271035,9063.271035,8803.103474,8803.103474,8803.103474,8592.15521,8592.15521,8592.15521,9094.942633,9094.942633,9094.942633,8842.682059,8842.682059,8842.682059,8636.837915,8636.837915,8636.837915,9038.89015,9038.89015,9038.89015,8776.336416,8776.336416,8776.336416,8565.017941,8565.017941,8565.017941,9072.793933,9072.793933,9072.793933,8817.032299,8817.032299,8817.032299,8610.779438,8610.779438,8610.779438,9013.619409,9013.619409,9013.619409,8750.063986,8750.063986,8750.063986,8537.328341,8537.328341,8537.328341,9048.092551,9048.092551,9048.092551,8790.244425,8790.244425,8790.244425,8583.604134,8583.604134,8583.604134,,9073.910097,9073.910097,9073.910097,9073.910097,9073.910097,9073.910097
33,2011,9395.484668,9388.040921,9388.040921,9388.040921,9145.910506,9145.910506,9145.910506,8949.241062,8949.241062,8949.241062,9425.286516,9425.286516,9425.286516,9193.439699,9193.439699,9193.439699,9001.470194,9001.470194,9001.470194,9359.422609,9359.422609,9359.422609,9113.246694,9113.246694,9113.246694,8913.130299,8913.130299,8913.130299,9396.810595,9396.810595,9396.810595,9161.746914,9161.746914,9161.746914,8967.929452,8967.929452,8967.929452,9327.383307,9327.383307,9327.383307,9079.340958,9079.340958,9079.340958,8875.632899,8875.632899,8875.632899,9366.197126,9366.197126,9366.197126,9129.255966,9129.255966,9129.255966,8932.104647,8932.104647,8932.104647,,9395.484668,9395.484668,9395.484668,9395.484668,9395.484668,9395.484668
34,2011,9710.492727,9745.229609,9745.229609,9745.229609,9770.063122,9770.063122,9770.063122,9784.253146,9784.253146,9784.253146,9747.858325,9747.858325,9747.858325,9774.505241,9774.505241,9774.505241,9789.293812,9789.293812,9789.293812,9741.242218,9741.242218,9741.242218,9765.011944,9765.011944,9765.011944,9779.734631,9779.734631,9779.734631,9744.751809,9744.751809,9744.751809,9769.695648,9769.695648,9769.695648,9784.183976,9784.183976,9784.183976,9736.548235,9736.548235,9736.548235,9759.524827,9759.524827,9759.524827,9772.363291,9772.363291,9772.363291,9740.695319,9740.695319,9740.695319,9764.59251,9764.59251,9764.59251,9778.717893,9778.717893,9778.717893,,9710.492727,9710.492727,9710.492727,9710.492727,9710.492727,9710.492727
35,2011,9544.238899,9570.597421,9570.597421,9570.597421,9563.604893,9563.604893,9563.604893,9516.90702,9516.90702,9516.90702,9576.151507,9576.151507,9576.151507,9572.959234,9572.959234,9572.959234,9528.274399,9528.274399,9528.274399,9562.355488,9562.355488,9562.355488,9553.490287,9553.490287,9553.490287,9503.529459,9503.529459,9503.529459,9568.388599,9568.388599,9568.388599,9563.622377,9563.622377,9563.622377,9517.975206,9517.975206,9517.975206,9551.203913,9551.203913,9551.203913,9539.782843,9539.782843,9539.782843,9489.094445,9489.094445,9489.094445,9561.265302,9561.265302,9561.265302,9550.735282,9550.735282,9550.735282,9504.094482,9504.094482,9504.094482,,9544.238899,9544.238899,9544.238899,9544.238899,9544.238899,9544.238899
36,2011,9668.69026,9702.232131,9702.232131,9702.232131,9729.228177,9729.228177,9729.228177,9730.865376,9730.865376,9730.865376,9703.431426,9703.431426,9703.431426,9730.714899,9730.714899,9730.714899,9733.344859,9733.344859,9733.344859,9702.005076,9702.005076,9702.005076,9728.992558,9728.992558,9728.992558,9730.590215,9730.590215,9730.590215,9703.405064,9703.405064,9703.405064,9730.674224,9730.674224,9730.674224,9731.787464,9731.787464,9731.787464,9701.775206,9701.775206,9701.775206,9728.678444,9728.678444,9728.678444,9726.427326,9726.427326,9726.427326,9702.300568,9702.300568,9702.300568,9729.057006,9729.057006,9729.057006,9726.065555,9726.065555,9726.065555,,9668.69026,9668.69026,9668.69026,9668.69026,9668.69026,9668.69026
37,2011,8494.588409,8487.064346,8487.064346,8487.064346,8262.076074,8262.076074,8262.076074,8066.129281,8066.129281,8066.129281,8526.089573,8526.089573,8526.089573,8302.551741,8302.551741,8302.551741,8114.387871,8114.387871,8114.387871,8464.476762,8464.476762,8464.476762,8238.304215,8238.304215,8238.304215,8042.41761,8042.41761,8042.41761,8503.734581,8503.734581,8503.734581,8281.666513,8281.666513,8281.666513,8090.546355,8090.546355,8090.546355,8440.103667,8440.103667,8440.103667,8215.330158,8215.330158,8215.330158,8016.804328,8016.804328,8016.804328,8480.670754,8480.670754,8480.670754,8258.023044,8258.023044,8258.023044,8066.805811,8066.805811,8066.805811,,8494.588409,8494.588409,8494.588409,8494.588409,8494.588409,8494.588409
38,2011,9026.371487,9034.94285,9034.94285,9034.94285,8875.149796,8875.149796,8875.149796,8735.309928,8735.309928,8735.309928,9059.583251,9059.583251,9059.583251,8905.352456,8905.352456,8905.352456,8774.444868,8774.444868,8774.444868,9014.16477,9014.16477,9014.16477,8851.189279,8851.189279,8851.189279,8709.943182,8709.943182,8709.943182,9041.02025,9041.02025,9041.02025,8884.478419,8884.478419,8884.478419,8750.502653,8750.502653,8750.502653,8994.559823,8994.559823,8994.559823,8825.998393,8825.998393,8825.998393,8684.284187,8684.284187,8684.284187,9020.206563,9020.206563,9020.206563,8860.853265,8860.853265,8860.853265,8725.966624,8725.966624,8725.966624,,9026.371487,9026.371487,9026.371487,9026.371487,9026.371487,9026.371487
39,2011,9408.142807,9442.762807,9442.762807,9442.762807,9493.792807,9493.792807,9493.792807,9492.232807,9492.232807,9492.232807,9443.116404,9443.116404,9443.116404,9495.586404,9495.586404,9495.586404,9493.152807,9493.152807,9493.152807,9442.716404,9442.716404,9442.716404,9489.662807,9489.662807,9489.662807,9487.899211,9487.899211,9487.899211,9443.09,9443.09,9443.09,9494.026404,9494.026404,9494.026404,9489.042807,9489.042807,9489.042807,9438.722807,9438.722807,9438.722807,9484.815615,9484.815615,9484.815615,9482.612019,9482.612019,9482.612019,9439.382807,9439.382807,9439.382807,9489.272807,9489.272807,9489.272807,9484.335615,9484.335615,9484.335615,,9408.142807,9408.142807,9408.142807,9408.142807,9408.142807,9408.142807
