Subbasin,Year,BMP_0,BMP_1,BMP_2,BMP_3,BMP_4,BMP_5,BMP_6,BMP_7,BMP_8,BMP_9,BMP_10,BMP_11,BMP_12,BMP_13,BMP_14,BMP_15,BMP_16,BMP_17,BMP_18,BMP_19,BMP_20,BMP_21,BMP_22,BMP_23,BMP_24,BMP_25,BMP_26,BMP_27,BMP_28,BMP_29,BMP_30,BMP_31,BMP_32,BMP_33,BMP_34,BMP_35,BMP_36,BMP_37,BMP_38,BMP_39,BMP_40,BMP_41,BMP_42,BMP_43,BMP_44,BMP_45,BMP_46,BMP_47,BMP_48,BMP_49,BMP_50,BMP_51,BMP_52,BMP_53,BMP_54,BMP_55,BMP56,BMP57,BMP58,BMP59,BMP60,BMP61
1,2007,3552.770231,3429.763482,3429.763482,3429.763482,3429.776272,3429.776272,3429.776272,3429.859142,3429.859142,3429.859142,3429.672931,3429.672931,3429.672931,3429.682573,3429.682573,3429.682573,3429.732294,3429.732294,3429.732294,3429.767842,3429.767842,3429.767842,3429.779063,3429.779063,3429.779063,3429.864645,3429.864645,3429.864645,3429.672931,3429.672931,3429.672931,3429.682573,3429.682573,3429.682573,3429.732294,3429.732294,3429.732294,3429.770554,3429.770554,3429.770554,3429.784567,3429.784567,3429.784567,3429.870149,3429.870149,3429.870149,3429.672931,3429.672931,3429.672931,3429.686933,3429.686933,3429.686933,3429.731151,3429.731151,3429.731151,,3552.770231,3552.770231,3552.770231,3552.770231,3552.770231,3552.770231
2,2007,3561.019769,3437.806169,3437.806169,3437.806169,3437.827034,3437.827034,3437.827034,3437.891131,3437.891131,3437.891131,3437.723381,3437.723381,3437.723381,3437.740529,3437.740529,3437.740529,3437.78098,3437.78098,3437.78098,3437.806169,3437.806169,3437.806169,3437.827034,3437.827034,3437.827034,3437.889562,3437.889562,3437.889562,3437.723381,3437.723381,3437.723381,3437.740529,3437.740529,3437.740529,3437.78255,3437.78255,3437.78255,3437.813027,3437.813027,3437.813027,3437.832335,3437.832335,3437.832335,3437.894863,3437.894863,3437.894863,3437.724102,3437.724102,3437.724102,3437.740529,3437.740529,3437.740529,3437.78255,3437.78255,3437.78255,,3561.019769,3561.019769,3561.019769,3561.019769,3561.019769,3561.019769
3,2007,3561.058553,3437.826451,3437.826451,3437.826451,3437.846615,3437.846615,3437.846615,3437.910565,3437.910565,3437.910565,3437.752778,3437.752778,3437.752778,3437.771788,3437.771788,3437.771788,3437.808717,3437.808717,3437.808717,3437.826451,3437.826451,3437.826451,3437.853635,3437.853635,3437.853635,3437.917586,3437.917586,3437.917586,3437.752778,3437.752778,3437.752778,3437.77389,3437.77389,3437.77389,3437.808717,3437.808717,3437.808717,3437.833471,3437.833471,3437.833471,3437.853635,3437.853635,3437.853635,3437.917586,3437.917586,3437.917586,3437.754575,3437.754575,3437.754575,3437.775921,3437.775921,3437.775921,3437.808717,3437.808717,3437.808717,,3561.058553,3561.058553,3561.058553,3561.058553,3561.058553,3561.058553
4,2007,3559.983774,3436.812751,3436.812751,3436.812751,3436.988313,3436.988313,3436.988313,3437.14161,3437.14161,3437.14161,3436.750286,3436.750286,3436.750286,3436.920352,3436.920352,3436.920352,3437.060116,3437.060116,3437.060116,3436.815317,3436.815317,3436.815317,3436.989819,3436.989819,3436.989819,3437.147126,3437.147126,3437.147126,3436.750286,3436.750286,3436.750286,3436.920352,3436.920352,3436.920352,3437.060116,3437.060116,3437.060116,3436.822821,3436.822821,3436.822821,3436.997749,3436.997749,3436.997749,3437.15463,3437.15463,3437.15463,3436.75085,3436.75085,3436.75085,3436.916342,3436.916342,3436.916342,3437.060116,3437.060116,3437.060116,,3559.983774,3559.983774,3559.983774,3559.983774,3559.983774,3559.983774
5,2007,3546.176414,3423.759017,3423.759017,3423.759017,3423.837143,3423.837143,3423.820079,3423.913572,3423.923811,3423.897879,3423.699727,3423.699727,3423.698356,3423.772675,3423.772675,3423.768927,3423.82596,3423.814015,3423.814015,3423.765921,3423.765921,3423.765921,3423.844046,3423.826982,3423.844046,3423.930714,3423.922182,3423.930714,3423.699727,3423.699727,3423.699727,3423.768927,3423.772675,3423.774046,3423.82596,3423.82596,3423.82596,3423.76841,3423.74964,3423.76841,3423.844046,3423.844046,3423.844046,3423.929085,3423.911686,3423.937617,3423.699727,3423.693237,3423.699727,3423.772675,3423.774046,3423.772675,3423.82596,3423.82596,3423.82596,,3546.186988,3546.186988,3546.186988,3546.186988,3546.186988,3546.186988
6,2007,3489.040552,3368.311902,3368.311902,3368.311902,3368.415767,3368.415767,3368.415767,3368.52108,3368.52108,3368.52108,3368.260826,3368.260826,3368.260826,3368.356112,3368.356112,3368.356112,3368.425018,3368.425018,3368.425018,3368.315874,3368.315874,3368.315874,3368.422966,3368.422966,3368.422966,3368.529973,3368.529973,3368.529973,3368.260826,3368.260826,3368.260826,3368.355005,3368.355005,3368.355005,3368.425018,3368.425018,3368.425018,3368.323074,3368.323074,3368.323074,3368.427886,3368.427886,3368.427886,3368.531965,3368.531965,3368.531965,3368.260826,3368.260826,3368.260826,3368.355005,3368.355005,3368.355005,3368.427819,3368.427819,3368.427819,,3489.040552,3489.040552,3489.040552,3489.040552,3489.040552,3489.040552
7,2007,3544.791762,3422.355061,3422.355061,3422.355061,3422.509804,3422.509804,3422.509804,3422.67313,3422.67313,3422.67313,3422.272277,3422.272277,3422.272277,3422.427389,3422.427389,3422.427389,3422.548749,3422.548749,3422.548749,3422.357957,3422.357957,3422.357957,3422.51654,3422.51654,3422.51654,3422.679865,3422.679865,3422.679865,3422.276116,3422.276116,3422.276116,3422.427389,3422.427389,3422.427389,3422.552588,3422.552588,3422.552588,3422.362021,3422.362021,3422.362021,3422.520603,3422.520603,3422.520603,3422.683929,3422.683929,3422.683929,3422.276116,3422.276116,3422.276116,3422.427389,3422.427389,3422.427389,3422.552588,3422.552588,3422.552588,,3544.791762,3544.791762,3544.791762,3544.791762,3544.791762,3544.791762
8,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2007,3328.592193,3214.824879,3214.824879,3214.824879,3214.970464,3214.970464,3214.970464,3215.125049,3215.125049,3215.125049,3214.880839,3214.880839,3214.880839,3215.015447,3215.015447,3215.015447,3215.146743,3215.146743,3215.146743,3214.829312,3214.829312,3214.829312,3214.970464,3214.970464,3214.970464,3215.132022,3215.132022,3215.132022,3214.880555,3214.880555,3214.880555,3215.015163,3215.015163,3215.015163,3215.146743,3215.146743,3215.146743,3214.829312,3214.829312,3214.829312,3214.972576,3214.972576,3214.972576,3215.132022,3215.132022,3215.132022,3214.880047,3214.880047,3214.880047,3215.014654,3215.014654,3215.014654,3215.144631,3215.144631,3215.144631,,3328.592193,3328.592193,3328.592193,3328.592193,3328.592193,3328.592193
10,2007,3546.173627,3424.041438,3424.041438,3424.041438,3424.215168,3424.215168,3424.215168,3424.37841,3424.37841,3424.37841,3423.997083,3423.997083,3423.997083,3424.176457,3424.176457,3424.176457,3424.332766,3424.332766,3424.332766,3424.041438,3424.041438,3424.041438,3424.220813,3424.220813,3424.220813,3424.384055,3424.384055,3424.384055,3424.002727,3424.002727,3424.002727,3424.176457,3424.176457,3424.176457,3424.33841,3424.33841,3424.33841,3424.041438,3424.041438,3424.041438,3424.220813,3424.220813,3424.220813,3424.384055,3424.384055,3424.384055,3424.002727,3424.002727,3424.002727,3424.176457,3424.176457,3424.176457,3424.33841,3424.33841,3424.33841,,3546.173627,3546.173627,3546.173627,3546.173627,3546.173627,3546.173627
11,2007,3492.483376,3371.683062,3371.683062,3371.683062,3371.681014,3371.681014,3371.681014,3371.715954,3371.715954,3371.715954,3371.655407,3371.655407,3371.655407,3371.643359,3371.643359,3371.643359,3371.654323,3371.654323,3371.654323,3371.685407,3371.685407,3371.685407,3371.690347,3371.690347,3371.690347,3371.718966,3371.718966,3371.718966,3371.655407,3371.655407,3371.655407,3371.644026,3371.644026,3371.644026,3371.654323,3371.654323,3371.654323,3371.692395,3371.692395,3371.692395,3371.690347,3371.690347,3371.690347,3371.725954,3371.725954,3371.725954,3371.655407,3371.655407,3371.655407,3371.644026,3371.644026,3371.644026,3371.654323,3371.654323,3371.654323,,3492.483376,3492.483376,3492.483376,3492.483376,3492.483376,3492.483376
12,2007,3563.320444,3440.79248,3440.79248,3440.79248,3440.909876,3440.909876,3440.909876,3441.046659,3441.046659,3441.046659,3440.752976,3440.752976,3440.752976,3440.862898,3440.862898,3440.862898,3440.98182,3440.98182,3440.98182,3440.796915,3440.796915,3440.796915,3440.91431,3440.91431,3440.91431,3441.04514,3441.04514,3441.04514,3440.754496,3440.754496,3440.754496,3440.862898,3440.862898,3440.862898,3440.98182,3440.98182,3440.98182,3440.796915,3440.796915,3440.796915,3440.91431,3440.91431,3440.91431,3441.049575,3441.049575,3441.049575,3440.753551,3440.753551,3440.753551,3440.862898,3440.862898,3440.862898,3440.98182,3440.98182,3440.98182,,3563.320444,3563.320444,3563.320444,3563.320444,3563.320444,3563.320444
13,2007,3564.46417,3441.784206,3441.784206,3441.784206,3441.918149,3441.918149,3441.918149,3442.062357,3442.062357,3442.062357,3441.738648,3441.738648,3441.738648,3441.863308,3441.863308,3441.863308,3441.998733,3441.998733,3441.998733,3441.784206,3441.784206,3441.784206,3441.918149,3441.918149,3441.918149,3442.064645,3442.064645,3442.064645,3441.738648,3441.738648,3441.738648,3441.863308,3441.863308,3441.863308,3441.998733,3441.998733,3441.998733,3441.786495,3441.786495,3441.786495,3441.920437,3441.920437,3441.920437,3442.066083,3442.066083,3442.066083,3441.738959,3441.738959,3441.738959,3441.865415,3441.865415,3441.865415,3441.998733,3441.998733,3441.998733,,3564.46417,3564.46417,3564.46417,3564.46417,3564.46417,3564.46417
14,2007,3533.30517,3411.185232,3411.185232,3411.185232,3411.313722,3411.313722,3411.313722,3411.616302,3411.616302,3411.616302,3410.019997,3410.019997,3410.019997,3410.152029,3410.152029,3410.152029,3410.612594,3410.612594,3410.612594,3411.188058,3411.188058,3411.188058,3411.318109,3411.318109,3411.318109,3411.621091,3411.621091,3411.621091,3410.019997,3410.019997,3410.019997,3410.155205,3410.155205,3410.155205,3410.610728,3410.610728,3410.610728,3411.192778,3411.192778,3411.192778,3411.322899,3411.322899,3411.322899,3411.629057,3411.629057,3411.629057,3410.024787,3410.024787,3410.024787,3410.155205,3410.155205,3410.155205,3410.613193,3410.613193,3410.613193,,3533.30517,3533.30517,3533.30517,3533.30517,3533.30517,3533.30517
15,2007,3626.780599,3501.572228,3501.572228,3501.572228,3501.597997,3501.597997,3501.597997,3501.65066,3501.65066,3501.65066,3501.5242,3501.5242,3501.5242,3501.543693,3501.543693,3501.543693,3501.594818,3501.594818,3501.594818,3501.572228,3501.572228,3501.572228,3501.597997,3501.597997,3501.597997,3501.65066,3501.65066,3501.65066,3501.5242,3501.5242,3501.5242,3501.543693,3501.543693,3501.543693,3501.594818,3501.594818,3501.594818,3501.580187,3501.580187,3501.580187,3501.597997,3501.597997,3501.597997,3501.658618,3501.658618,3501.658618,3501.5242,3501.5242,3501.5242,3501.543693,3501.543693,3501.543693,3501.594818,3501.594818,3501.594818,,3626.757223,3626.780599,3626.780599,3626.757223,3626.757223,3626.780599
16,2007,3529.242895,3407.34019,3407.34019,3407.34019,3407.465651,3407.465651,3407.465651,3407.793794,3407.793794,3407.793794,3406.122588,3406.122588,3406.122588,3406.225304,3406.225304,3406.225304,3406.679942,3406.679942,3406.679942,3407.34718,3407.34718,3407.34718,3407.48093,3407.48093,3407.48093,3407.810372,3407.810372,3407.810372,3406.122588,3406.122588,3406.122588,3406.225304,3406.225304,3406.225304,3406.679942,3406.679942,3406.679942,3407.363758,3407.363758,3407.363758,3407.48922,3407.48922,3407.48922,3407.82695,3407.82695,3407.82695,3406.122588,3406.122588,3406.122588,3406.225304,3406.225304,3406.225304,3406.679942,3406.679942,3406.679942,,3529.242895,3529.242895,3529.242895,3529.242895,3529.242895,3529.242895
17,2007,3468.007542,3348.32259,3348.32259,3348.32259,3348.650947,3348.650947,3348.650947,3349.086314,3349.086314,3349.086314,3347.253445,3347.253445,3347.253445,3347.592764,3347.592764,3347.592764,3348.313723,3348.313723,3348.313723,3348.32259,3348.32259,3348.32259,3348.650947,3348.650947,3348.650947,3349.085426,3349.085426,3349.085426,3347.254806,3347.254806,3347.254806,3347.593238,3347.593238,3347.593238,3348.308474,3348.308474,3348.308474,3348.321228,3348.321228,3348.321228,3348.650947,3348.650947,3348.650947,3349.084952,3349.084952,3349.084952,3347.25528,3347.25528,3347.25528,3347.594125,3347.594125,3347.594125,3348.308948,3348.308948,3348.308948,,3468.007542,3468.007542,3468.007542,3468.007542,3468.007542,3468.007542
18,2007,3455.79528,3336.303346,3336.303346,3336.303346,3336.435479,3336.435479,3336.435479,3336.677531,3336.677531,3336.677531,3335.726077,3335.726077,3335.726077,3335.844282,3335.844282,3335.844282,3336.144022,3336.144022,3336.144022,3336.303346,3336.303346,3336.303346,3336.43978,3336.43978,3336.43978,3336.675673,3336.675673,3336.675673,3335.727265,3335.727265,3335.727265,3335.844282,3335.844282,3335.844282,3336.142834,3336.142834,3336.142834,3336.299505,3336.299505,3336.299505,3336.43978,3336.43978,3336.43978,3336.679973,3336.679973,3336.679973,3335.727265,3335.727265,3335.727265,3335.844282,3335.844282,3335.844282,3336.142163,3336.142163,3336.142163,,3455.79528,3455.79528,3455.79528,3455.79528,3455.79528,3455.79528
19,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
20,2007,3409.925461,3293.438245,3293.438245,3293.438245,3293.59012,3293.59012,3293.59012,3294.09366,3294.09366,3294.09366,3293.234845,3293.234845,3293.234845,3293.42145,3293.42145,3293.42145,3293.998954,3293.998954,3293.998954,3293.450322,3293.450322,3293.450322,3293.604836,3293.604836,3293.604836,3294.108376,3294.108376,3294.108376,3293.235405,3293.235405,3293.235405,3293.42145,3293.42145,3293.42145,3293.998954,3293.998954,3293.998954,3293.45768,3293.45768,3293.45768,3293.612194,3293.612194,3293.612194,3294.115734,3294.115734,3294.115734,3293.235405,3293.235405,3293.235405,3293.414092,3293.414092,3293.414092,3293.998954,3293.998954,3293.998954,,3409.925461,3409.925461,3409.925461,3409.925461,3409.925461,3409.925461
21,2007,3409.848295,3293.398417,3293.398417,3293.398417,3293.563915,3293.563915,3293.563915,3294.094647,3294.094647,3294.094647,3293.209926,3293.209926,3293.209926,3293.395673,3293.395673,3293.395673,3294.002777,3294.002777,3294.002777,3293.414179,3293.414179,3293.414179,3293.571796,3293.571796,3293.571796,3294.110409,3294.110409,3294.110409,3293.209926,3293.209926,3293.209926,3293.395673,3293.395673,3293.395673,3294.002777,3294.002777,3294.002777,3293.42206,3293.42206,3293.42206,3293.579677,3293.579677,3293.579677,3294.126171,3294.126171,3294.126171,3293.209926,3293.209926,3293.209926,3293.395673,3293.395673,3293.395673,3294.002777,3294.002777,3294.002777,,3409.848295,3409.848295,3409.848295,3409.848295,3409.848295,3409.848295
22,2007,3409.806953,3293.383237,3293.383237,3293.383237,3293.555636,3293.555636,3293.555636,3294.105941,3294.105941,3294.105941,3293.198744,3293.198744,3293.198744,3293.390939,3293.390939,3293.390939,3294.013103,3294.013103,3294.013103,3293.390973,3293.390973,3293.390973,3293.563846,3293.563846,3293.563846,3294.121043,3294.121043,3294.121043,3293.198744,3293.198744,3293.198744,3293.390939,3293.390939,3293.390939,3294.013103,3294.013103,3294.013103,3293.407392,3293.407392,3293.407392,3293.572055,3293.572055,3293.572055,3294.137462,3294.137462,3294.137462,3293.190534,3293.190534,3293.190534,3293.390939,3293.390939,3293.390939,3294.013103,3294.013103,3294.013103,,3409.806953,3409.806953,3409.806953,3409.806953,3409.806953,3409.806953
23,2007,3392.872474,3276.132063,3276.132063,3276.132063,3276.428157,3276.428157,3276.428157,3277.083294,3277.083294,3277.083294,3274.753312,3274.753312,3274.753312,3274.923926,3274.923926,3274.923926,3275.645712,3275.645712,3275.645712,3276.134977,3276.134977,3276.134977,3276.432935,3276.432935,3276.432935,3277.088073,3277.088073,3277.088073,3274.753312,3274.753312,3274.753312,3274.920569,3274.920569,3274.920569,3275.645712,3275.645712,3275.645712,3276.139756,3276.139756,3276.139756,3276.427714,3276.427714,3276.427714,3277.082851,3277.082851,3277.082851,3274.749955,3274.749955,3274.749955,3274.920569,3274.920569,3274.920569,3275.635712,3275.635712,3275.635712,,3392.872474,3392.872474,3392.872474,3392.872474,3392.872474,3392.872474
24,2007,3399.208092,3281.926895,3281.926895,3281.926895,3282.006244,3282.006244,3282.006244,3282.345689,3282.345689,3282.345689,3282.066499,3282.066499,3282.066499,3282.073705,3282.073705,3282.073705,3282.640634,3282.640634,3282.640634,3281.933828,3281.933828,3281.933828,3282.013178,3282.013178,3282.013178,3282.354657,3282.354657,3282.354657,3282.066499,3282.066499,3282.066499,3282.073705,3282.073705,3282.073705,3282.6337,3282.6337,3282.6337,3281.940762,3281.940762,3281.940762,3282.020207,3282.020207,3282.020207,3282.367859,3282.367859,3282.367859,3282.067164,3282.067164,3282.067164,3282.073705,3282.073705,3282.073705,3282.626767,3282.626767,3282.626767,,3399.208092,3399.208092,3399.208092,3399.208092,3399.208092,3399.208092
25,2007,3341.141104,3252.14955,3252.14955,3252.14955,3260.505231,3260.505231,3260.505231,3271.118483,3271.118483,3271.118483,3223.583965,3223.583965,3223.583965,3231.288534,3231.288534,3231.288534,3243.623133,3243.623133,3243.623133,3252.099579,3252.099579,3252.099579,3260.469496,3260.469496,3260.469496,3271.089726,3271.089726,3271.089726,3223.545276,3223.545276,3223.545276,3231.2516,3231.2516,3231.2516,3243.549922,3243.549922,3243.549922,3252.057431,3252.057431,3252.057431,3260.423364,3260.423364,3260.423364,3271.062256,3271.062256,3271.062256,3223.510661,3223.510661,3223.510661,3231.215276,3231.215276,3231.215276,3243.4843,3243.4843,3243.4843,,3341.141104,3341.141104,3341.141104,3341.141104,3341.141104,3341.141104
26,2007,3387.64237,3270.972418,3270.972418,3270.972418,3271.162556,3271.162556,3271.162556,3271.695874,3271.695874,3271.695874,3269.957913,3269.957913,3269.957913,3270.116465,3270.116465,3270.116465,3270.740065,3270.740065,3270.740065,3270.983454,3270.983454,3270.983454,3271.166802,3271.166802,3271.166802,3271.707244,3271.707244,3271.707244,3269.957913,3269.957913,3269.957913,3270.109342,3270.109342,3270.109342,3270.732941,3270.732941,3270.732941,3270.988344,3270.988344,3270.988344,3271.173926,3271.173926,3271.173926,3271.72149,3271.72149,3271.72149,3269.957913,3269.957913,3269.957913,3270.109342,3270.109342,3270.109342,3270.732298,3270.732298,3270.732298,,3387.64237,3387.64237,3387.64237,3387.64237,3387.64237,3387.64237
27,2007,3159.877532,3051.919888,3051.919888,3051.919888,3052.131085,3052.131085,3052.131085,3052.483908,3052.483908,3052.483908,3049.937065,3049.937065,3049.937065,3050.106407,3050.106407,3050.106407,3050.728087,3050.728087,3050.728087,3051.938059,3051.938059,3051.938059,3052.146776,3052.146776,3052.146776,3052.505424,3052.505424,3052.505424,3049.932979,3049.932979,3049.932979,3050.103442,3050.103442,3050.103442,3050.729826,3050.729826,3050.729826,3051.951404,3051.951404,3051.951404,3052.159977,3052.159977,3052.159977,3052.521801,3052.521801,3052.521801,3049.934573,3049.934573,3049.934573,3050.099357,3050.099357,3050.099357,3050.728261,3050.728261,3050.728261,,3159.877532,3159.877532,3159.877532,3159.877532,3159.877532,3159.877532
28,2007,3155.394513,3046.472286,3046.472286,3046.472286,3046.478813,3046.478813,3046.478813,3046.62284,3046.62284,3046.62284,3046.739922,3046.739922,3046.739922,3046.76256,3046.76256,3046.76256,3047.024085,3047.024085,3047.024085,3046.478813,3046.478813,3046.478813,3046.485341,3046.485341,3046.485341,3046.63284,3046.63284,3046.63284,3046.729922,3046.729922,3046.729922,3046.76256,3046.76256,3046.76256,3047.017557,3047.017557,3047.017557,3046.478813,3046.478813,3046.478813,3046.488813,3046.488813,3046.488813,3046.639368,3046.639368,3046.639368,3046.729922,3046.729922,3046.729922,3046.756032,3046.756032,3046.756032,3047.01103,3047.01103,3047.01103,,3155.394513,3155.394513,3155.394513,3155.394513,3155.394513,3155.394513
29,2007,3146.630584,3040.760292,3040.760292,3040.760292,3040.945851,3040.945851,3040.945851,3041.598503,3041.598503,3041.598503,3034.727209,3034.727209,3034.727209,3034.834074,3034.834074,3034.834074,3036.266691,3036.266691,3036.266691,3040.781239,3040.781239,3040.781239,3040.965933,3040.965933,3040.965933,3041.622788,3041.622788,3041.622788,3034.752011,3034.752011,3034.752011,3034.838891,3034.838891,3034.838891,3036.256871,3036.256871,3036.256871,3040.804577,3040.804577,3040.804577,3040.986881,3040.986881,3040.986881,3041.646208,3041.646208,3041.646208,3034.788412,3034.788412,3034.788412,3034.835535,3034.835535,3034.835535,3036.233234,3036.233234,3036.233234,,3146.630584,3146.630584,3146.630584,3146.630584,3146.630584,3146.630584
30,2007,2992.862207,2890.361941,2890.361941,2890.361941,2890.398171,2890.398171,2890.398171,2890.593815,2890.593815,2890.593815,2890.339248,2890.339248,2890.339248,2890.396873,2890.396873,2890.396873,2890.817997,2890.817997,2890.817997,2890.369992,2890.369992,2890.369992,2890.402618,2890.402618,2890.402618,2890.596311,2890.596311,2890.596311,2890.338809,2890.338809,2890.338809,2890.392427,2890.392427,2890.392427,2890.811601,2890.811601,2890.811601,2890.374438,2890.374438,2890.374438,2890.408718,2890.408718,2890.408718,2890.603653,2890.603653,2890.603653,2890.330759,2890.330759,2890.330759,2890.392427,2890.392427,2890.392427,2890.80355,2890.80355,2890.80355,,2992.862207,2992.862207,2992.862207,2992.862207,2992.862207,2992.862207
31,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
32,2007,3173.90201,3090.525628,3090.525628,3090.525628,3098.10913,3098.10913,3098.10913,3108.35217,3108.35217,3108.35217,3049.962353,3049.962353,3049.962353,3056.505195,3056.505195,3056.505195,3068.171541,3068.171541,3068.171541,3090.565844,3090.565844,3090.565844,3098.114089,3098.114089,3098.114089,3108.354535,3108.354535,3108.354535,3049.714862,3049.714862,3049.714862,3056.327668,3056.327668,3056.327668,3067.979219,3067.979219,3067.979219,3090.573803,3090.573803,3090.573803,3098.1129,3098.1129,3098.1129,3108.346453,3108.346453,3108.346453,3049.479423,3049.479423,3049.479423,3056.1693,3056.1693,3056.1693,3067.821327,3067.821327,3067.821327,,3173.90201,3173.90201,3173.90201,3173.90201,3173.90201,3173.90201
33,2007,3473.951295,3354.633103,3354.633103,3354.633103,3354.633148,3354.633148,3354.633148,3354.720387,3354.720387,3354.720387,3348.902825,3348.902825,3348.902825,3349.215404,3349.215404,3349.215404,3350.03346,3350.03346,3350.03346,3354.638126,3354.638126,3354.638126,3354.633148,3354.633148,3354.633148,3354.72541,3354.72541,3354.72541,3348.915313,3348.915313,3348.915313,3349.227893,3349.227893,3349.227893,3350.04346,3350.04346,3350.04346,3354.638126,3354.638126,3354.638126,3354.63066,3354.63066,3354.63066,3354.72541,3354.72541,3354.72541,3348.927802,3348.927802,3348.927802,3349.247893,3349.247893,3349.247893,3350.06346,3350.06346,3350.06346,,3473.951295,3473.951295,3473.951295,3473.951295,3473.951295,3473.951295
34,2007,3610.928494,3491.7553,3491.7553,3491.7553,3501.180321,3501.180321,3501.180321,3501.990137,3501.990137,3501.990137,3459.750732,3459.750732,3459.750732,3474.786036,3474.786036,3474.786036,3484.534423,3484.534423,3484.534423,3491.776712,3491.776712,3491.776712,3501.18483,3501.18483,3501.18483,3501.994646,3501.994646,3501.994646,3460.072039,3460.072039,3460.072039,3474.957464,3474.957464,3474.957464,3484.740645,3484.740645,3484.740645,3491.791926,3491.791926,3491.791926,3501.189338,3501.189338,3501.189338,3501.999155,3501.999155,3501.999155,3460.42025,3460.42025,3460.42025,3475.139599,3475.139599,3475.139599,3484.970954,3484.970954,3484.970954,,3610.928494,3610.928494,3610.928494,3610.928494,3610.928494,3610.928494
35,2007,3145.701024,3039.414695,3039.414695,3039.414695,3039.526142,3039.526142,3039.526142,3040.022363,3040.022363,3040.022363,3034.234961,3034.234961,3034.234961,3034.322914,3034.322914,3034.322914,3035.403465,3035.403465,3035.403465,3039.429213,3039.429213,3039.429213,3039.541654,3039.541654,3039.541654,3040.042363,3040.042363,3040.042363,3034.264961,3034.264961,3034.264961,3034.35567,3034.35567,3034.35567,3035.423465,3035.423465,3035.423465,3039.451969,3039.451969,3039.451969,3039.561654,3039.561654,3039.561654,3040.065119,3040.065119,3040.065119,3034.297717,3034.297717,3034.297717,3034.373938,3034.373938,3034.373938,3035.421733,3035.421733,3035.421733,,3145.701024,3145.701024,3145.701024,3145.701024,3145.701024,3145.701024
36,2007,3638.74,3513.86,3513.86,3513.86,3514.02,3514.02,3514.02,3514.09,3514.09,3514.09,3510.45,3510.45,3510.45,3510.72,3510.72,3510.72,3511.16,3511.16,3511.16,3513.86,3513.86,3513.86,3514.02,3514.02,3514.02,3514.1,3514.1,3514.1,3510.46,3510.46,3510.46,3510.733595,3510.733595,3510.733595,3511.17,3511.17,3511.17,3513.87,3513.87,3513.87,3514.02,3514.02,3514.02,3514.1,3514.1,3514.1,3510.47,3510.47,3510.47,3510.75,3510.75,3510.75,3511.19,3511.19,3511.19,,3638.74,3638.74,3638.74,3638.74,3638.74,3638.74
37,2007,3142.431998,3036.696262,3036.696262,3036.696262,3036.981127,3036.981127,3036.981127,3037.735647,3037.735647,3037.735647,3031.206284,3031.206284,3031.206284,3031.280078,3031.280078,3031.280078,3032.68072,3032.68072,3032.68072,3036.719167,3036.719167,3036.719167,3036.99704,3036.99704,3036.99704,3037.752638,3037.752638,3037.752638,3031.234561,3031.234561,3031.234561,3031.26035,3031.26035,3031.26035,3032.659396,3032.659396,3032.659396,3036.739167,3036.739167,3036.739167,3037.019551,3037.019551,3037.019551,3037.774465,3037.774465,3037.774465,3031.236843,3031.236843,3031.236843,3031.245954,3031.245954,3031.245954,3032.635064,3032.635064,3032.635064,,3142.431998,3142.431998,3142.431998,3142.431998,3142.431998,3142.431998
38,2007,3160.67433,3052.592344,3052.592344,3052.592344,3052.763256,3052.763256,3052.763256,3053.095095,3053.095095,3053.095095,3050.517451,3050.517451,3050.517451,3050.655974,3050.655974,3050.655974,3051.261669,3051.261669,3051.261669,3052.610117,3052.610117,3052.610117,3052.778348,3052.778348,3052.778348,3053.117848,3053.117848,3053.117848,3050.517451,3050.517451,3050.517451,3050.653753,3050.653753,3050.653753,3051.262161,3051.262161,3051.262161,3052.626343,3052.626343,3052.626343,3052.795668,3052.795668,3052.795668,3053.133581,3053.133581,3053.133581,3050.511717,3050.511717,3050.511717,3050.64802,3050.64802,3050.64802,3051.260955,3051.260955,3051.260955,,3160.67433,3160.67433,3160.67433,3160.67433,3160.67433,3160.67433
39,2007,3142.88,3036.5,3036.5,3036.5,3036.64,3036.64,3036.64,3037.16,3037.16,3037.16,3031.9,3031.9,3031.9,3032,3032,3032,3032.95,3032.95,3032.95,3036.52,3036.52,3036.52,3036.66,3036.66,3036.66,3037.18,3037.18,3037.18,3031.93,3031.93,3031.93,3032.03,3032.03,3032.03,3032.97,3032.97,3032.97,3036.53,3036.53,3036.53,3036.67,3036.67,3036.67,3037.2,3037.2,3037.2,3031.96,3031.96,3031.96,3032.04,3032.04,3032.04,3032.96,3032.96,3032.96,,3142.88,3142.88,3142.88,3142.88,3142.88,3142.88
