Date,Nitrate_loading (kg/d),TP_loading (kg/d)
1/1/2015,1681.1479,1484.2187
1/2/2015,1728.24912,1548.89207
1/3/2015,2476.29409,2253.82879
1/4/2015,1740.83057,1609.78778
1/5/2015,1695.77851,1593.94476
1/6/2015,1596.95849,1526.50444
1/7/2015,1791.56263,1471.0352
1/8/2015,2196.62043,1581.15062
1/9/2015,1928.94652,1508.33176
1/10/2015,1691.94729,1447.70626
1/11/2015,1851.46523,1748.64852
1/12/2015,1576.40598,1660.90163
1/13/2015,1237.10984,1473.28536
1/14/2015,1309.76511,1364.18335
1/15/2015,1546.25292,1430.32312
1/16/2015,1554.62246,1418.81493
1/17/2015,1665.40703,1499.75727
1/18/2015,1533.2137,1362.55617
1/19/2015,1558.40863,1366.89262
1/20/2015,1644.70008,1423.93497
1/21/2015,1392.68262,1337.89801
1/22/2015,1288.40215,1381.15551
1/23/2015,1534.52345,1414.21403
1/24/2015,1731.50407,1408.05788
1/25/2015,2006.69127,1467.61427
1/26/2015,2164.6481,1444.6536
1/27/2015,2374.39842,1462.62943
1/28/2015,2056.02273,1472.74404
1/29/2015,1633.48012,1405.49029
1/30/2015,1589.51334,1366.93913
1/31/2015,1657.59167,1424.71152
2/1/2015,2024.92029,1739.46133
2/2/2015,1634.21601,1403.02869
2/3/2015,1703.57077,1461.70579
2/4/2015,1699.53553,1382.47932
2/5/2015,1708.76436,1320.65817
2/6/2015,1740.88886,1421.55773
2/7/2015,1782.81909,1544.00817
2/8/2015,1635.97547,1509.24946
2/9/2015,1417.32564,1399.80947
2/10/2015,1306.87495,1389.85114
2/11/2015,1412.86643,1366.73201
2/12/2015,1498.18957,1331.41522
2/13/2015,1535.27145,1371.48649
2/14/2015,1513.75518,1359.21095
2/15/2015,1475.95104,1331.96897
2/16/2015,1512.65892,1371.89531
2/17/2015,1468.32268,1338.21814
2/18/2015,1492.30326,1311.91495
2/19/2015,1512.76718,1283.71689
2/20/2015,1666.18607,1277.08918
2/21/2015,1924.84692,1343.23652
2/22/2015,2057.47178,1315.99887
2/23/2015,2040.08691,1202.85188
2/24/2015,2357.36029,1287.55422
2/25/2015,2393.89328,1272.71973
2/26/2015,2356.36094,1220.09713
2/27/2015,2423.55349,1210.10851
2/28/2015,2740.94497,1321.14054
3/1/2015,2853.63209,1329.08503
3/2/2015,2951.09958,1329.37543
3/3/2015,3479.81385,1517.42702
3/4/2015,2728.04278,1202.25703
3/5/2015,2471.11565,1101.87877
3/6/2015,2410.9776,1086.24395
3/7/2015,3206.88428,1461.65928
3/8/2015,3103.24126,1432.99399
3/9/2015,3035.90185,1422.81935
3/10/2015,2803.98189,1336.61313
3/11/2015,2666.00559,1288.45514
3/12/2015,2465.46782,1207.57607
3/13/2015,2598.68926,1364.79929
3/14/2015,2292.70776,1293.85314
3/15/2015,2127.25733,1293.08849
3/16/2015,1982.30717,1301.51481
3/17/2015,1784.57855,1269.56595
3/18/2015,2002.02764,1265.89248
3/19/2015,2471.29735,1419.12641
3/20/2015,2361.18324,1463.63905
3/21/2015,2137.26078,1428.94361
3/22/2015,1978.89405,1426.18837
3/23/2015,1905.76214,1479.98499
3/24/2015,2477.97039,2073.2312
3/25/2015,2585.45017,2213.85486
3/26/2015,2381.07431,2089.33488
3/27/2015,2104.72581,1895.24447
3/28/2015,1782.00163,1649.23879
3/29/2015,1726.40248,1644.98236
3/30/2015,1516.28541,1490.24832
3/31/2015,1466.18014,1489.45284
4/1/2015,1196.5681,1403.57595
4/2/2015,1028.05679,1427.14716
4/3/2015,1003.97144,1436.17482
4/4/2015,918.6115,1355.45798
4/5/2015,852.24834,1298.52812
4/6/2015,878.17454,1383.22126
4/7/2015,793.53133,1293.69037
4/8/2015,1102.49763,1551.22641
4/9/2015,1666.56082,2057.86082
4/10/2015,1201.18161,1486.10059
4/11/2015,1137.24285,1409.79159
4/12/2015,1102.53897,1369.54349
4/13/2015,1214.48248,1511.72187
4/14/2015,982.26847,1225.26151
4/15/2015,1320.02319,1286.3656
4/16/2015,1614.85591,1293.42268
4/17/2015,1579.61222,1309.62748
4/18/2015,1535.61819,1319.04072
4/19/2015,1981.78932,1765.31568
4/20/2015,1541.15397,1425.08519
4/21/2015,1362.50533,1309.28247
4/22/2015,1384.35851,1250.61781
4/23/2015,1309.94113,1119.06399
4/24/2015,1331.46043,1210.29832
4/25/2015,1621.47583,1570.63637
4/26/2015,1228.0877,1269.74494
4/27/2015,1196.68166,1323.12247
4/28/2015,1159.4938,1373.85399
4/29/2015,1060.24602,1304.81731
4/30/2015,1038.7165,1328.86818
5/1/2015,1024.35844,1260.19273
5/2/2015,1088.20998,1290.00229
5/3/2015,1156.44503,1323.45558
5/4/2015,1275.95875,1412.12287
5/5/2015,1282.80731,1375.09561
5/6/2015,1053.54755,1375.85994
5/7/2015,733.17184,1281.02557
5/8/2015,1064.92623,1687.96558
5/9/2015,865.02721,1235.10293
5/10/2015,983.40364,1254.14635
5/11/2015,1814.2869,2045.28276
5/12/2015,992.19949,975.97485
5/13/2015,1103.85868,867.11792
5/14/2015,1461.97834,953.29483
5/15/2015,2006.53606,1373.33961
5/16/2015,1852.99605,1335.66981
5/17/2015,1432.91207,1091.88107
5/18/2015,1249.89696,1011.1744
5/19/2015,1057.69655,912.95913
5/20/2015,1414.7279,1063.62548
5/21/2015,1584.42121,1073.37464
5/22/2015,1391.49976,1083.47
5/23/2015,1208.97319,1082.00029
5/24/2015,1153.48188,1188.26908
5/25/2015,1031.76346,1226.94007
5/26/2015,1053.21917,1452.29526
5/27/2015,940.77394,1231.39928
5/28/2015,992.38006,1233.51046
5/29/2015,962.14523,1209.86462
5/30/2015,1980.37661,2521.02141
5/31/2015,1084.77964,1399.04752
6/1/2015,998.6487,1305.95293
6/2/2015,865.64945,1148.89086
6/3/2015,758.71749,1048.94771
6/4/2015,679.5568,982.85683
6/5/2015,668.00615,907.30697
6/6/2015,647.51316,826.05963
6/7/2015,1214.78864,1455.72268
6/8/2015,1347.54933,1516.73775
6/9/2015,967.87786,1023.04188
6/10/2015,845.44861,975.86356
6/11/2015,803.84393,1010.29565
6/12/2015,1059.15181,1434.23734
6/13/2015,1013.16287,1474.52924
6/14/2015,863.27608,1347.38186
6/15/2015,893.29014,1492.3449
6/16/2015,853.98585,1524.51331
6/17/2015,926.13519,1522.38861
6/18/2015,1187.10609,1806.56205
6/19/2015,1036.11759,1499.02128
6/20/2015,1110.87671,1530.75059
6/21/2015,1137.70164,1495.69823
6/22/2015,1100.95152,1383.05254
6/23/2015,966.07449,1161.34486
6/24/2015,1196.98658,1772.99828
6/25/2015,1259.5577,2469.77258
6/26/2015,1564.75994,2741.50024
6/27/2015,1169.04007,1841.05286
6/28/2015,1215.02144,1728.48553
6/29/2015,1167.36026,1506.32928
6/30/2015,1121.64954,1317.33555
7/1/2015,1272.27819,1394.93559
7/2/2015,1145.56614,1179.04452
7/3/2015,1086.44492,1087.6824
7/4/2015,1057.39924,1030.9635
7/5/2015,1082.80896,1029.32869
7/6/2015,1276.12584,1183.98978
7/7/2015,2017.24877,1828.47871
7/8/2015,2118.51777,2790.32181
7/9/2015,974.46863,2355.2794
7/10/2015,862.08163,1829.21464
7/11/2015,1122.81953,2122.19516
7/12/2015,1153.36824,1964.3958
7/13/2015,1272.51304,1971.53162
7/14/2015,1124.84594,1597.77386
7/15/2015,1353.57744,1301.73436
7/16/2015,1944.4137,1433.50908
7/17/2015,1811.1915,1358.02817
7/18/2015,1778.53401,1355.36924
7/19/2015,2018.20497,1562.23719
7/20/2015,1762.3052,1384.84033
7/21/2015,1682.40276,1341.37518
7/22/2015,1566.9364,1220.72767
7/23/2015,1637.57594,1248.63371
7/24/2015,1486.70994,1228.59483
7/25/2015,1456.90513,1308.32314
7/26/2015,1369.76348,1340.82683
7/27/2015,1288.29388,1379.59484
7/28/2015,1197.33275,1408.62677
7/29/2015,1239.14639,1381.04411
7/30/2015,1332.65738,1411.38579
7/31/2015,1240.37589,1375.56824
8/1/2015,1153.11841,1341.65313
8/2/2015,1094.82309,1339.25372
8/3/2015,1040.80454,1341.6726
8/4/2015,970.21951,1321.34657
8/5/2015,996.05872,1369.83605
8/6/2015,1101.52403,1529.72636
8/7/2015,947.22769,1351.58605
8/8/2015,894.3767,1311.85871
8/9/2015,1238.3504,1868.12255
8/10/2015,955.00564,1482.49039
8/11/2015,881.58035,1409.00531
8/12/2015,981.88387,1428.87114
8/13/2015,1003.39106,1340.43748
8/14/2015,993.47298,1360.83218
8/15/2015,937.65348,1317.71204
8/16/2015,879.12074,1268.31406
8/17/2015,1027.69839,1523.10081
8/18/2015,1199.86065,1828.00856
8/19/2015,1162.90407,1658.24049
8/20/2015,1051.5869,1415.88664
8/21/2015,1051.90033,1444.91804
8/22/2015,1334.54478,1868.17879
8/23/2015,1171.72446,1669.92551
8/24/2015,1172.58374,1699.83025
8/25/2015,1160.87547,1710.29745
8/26/2015,1120.38294,1733.00612
8/27/2015,1108.21663,1796.2852
8/28/2015,1196.43183,1978.17956
8/29/2015,1168.78773,1968.91233
8/30/2015,1160.96405,1990.46375
8/31/2015,1233.62575,2150.48277
9/1/2015,1343.66913,2379.41409
9/2/2015,1271.6536,2257.55688
9/3/2015,1279.90769,2278.20899
9/4/2015,1257.31863,2118.81944
9/5/2015,1268.84748,2025.23274
9/6/2015,1299.17921,1964.70891
9/7/2015,1408.04987,2018.00532
9/8/2015,1906.75644,2590.31064
9/9/2015,1404.89057,2045.65936
9/10/2015,1413.69922,2212.99395
9/11/2015,1573.07149,2735.80666
9/12/2015,1027.4004,2003.02266
9/13/2015,887.15664,1960.39354
9/14/2015,809.72282,2056.32772
9/15/2015,705.57279,2096.45848
9/16/2015,881.83284,2050.60094
9/17/2015,1106.2785,2107.19715
9/18/2015,1279.93267,2474.98271
9/19/2015,1059.0222,2079.90001
9/20/2015,995.58933,1986.95901
9/21/2015,996.2336,2021.49114
9/22/2015,899.48912,1856.74361
9/23/2015,903.57737,1871.39855
9/24/2015,919.03698,1909.79775
9/25/2015,900.10024,1919.24505
9/26/2015,880.0842,1926.96729
9/27/2015,889.89599,2002.36833
9/28/2015,910.84959,2107.99857
9/29/2015,836.53624,1993.02972
9/30/2015,751.54678,1871.89336
10/1/2015,732.31331,1908.97577
10/2/2015,757.19435,1915.96797
10/3/2015,797.41993,1961.38315
10/4/2015,817.69217,1957.62262
10/5/2015,845.71707,1973.12549
10/6/2015,862.1082,1962.32248
10/7/2015,1061.59741,1932.60701
10/8/2015,1318.64,1996.07319
10/9/2015,1144.35367,1849.83577
10/10/2015,1014.97441,1761.74874
10/11/2015,1007.33848,1889.63287
10/12/2015,815.55901,1666.02924
10/13/2015,782.64866,1757.12297
10/14/2015,781.29727,1654.8201
10/15/2015,836.99958,1675.07637
10/16/2015,779.18599,1630.18087
10/17/2015,788.21261,1730.12759
10/18/2015,761.96192,1761.91963
10/19/2015,680.5136,1665.55282
10/20/2015,617.869,1609.44277
10/21/2015,661.05372,1630.44747
10/22/2015,659.61072,1544.59653
10/23/2015,761.46248,1645.9882
10/24/2015,803.65087,1612.81719
10/25/2015,837.50379,1568.17369
10/26/2015,946.01189,1659.85416
10/27/2015,1677.11076,2767.9145
10/28/2015,1112.77805,1748.03745
10/29/2015,1189.22441,1782.58742
10/30/2015,801.26076,1241.92813
10/31/2015,1449.53797,2325.55744
11/1/2015,1002.43865,1666.47592
11/2/2015,1016.60062,1753.22183
11/3/2015,968.59178,1735.04267
11/4/2015,927.24186,1812.1439
11/5/2015,934.2089,1994.1767
11/6/2015,814.8625,1889.29813
11/7/2015,789.72738,1991.04995
11/8/2015,730.57807,2005.82819
11/9/2015,714.55216,2140.28596
11/10/2015,605.96843,1984.54662
11/11/2015,734.77534,2369.00043
11/12/2015,611.4762,1937.18357
11/13/2015,548.11753,1725.46559
11/14/2015,522.37931,1632.43535
11/15/2015,471.39256,1460.56259
11/16/2015,607.42884,1863.14095
11/17/2015,909.15706,2755.0214
11/18/2015,412.38105,1627.50675
11/19/2015,260.71746,1427.11147
11/20/2015,265.80468,1527.67251
11/21/2015,401.07464,2417.25251
11/22/2015,280.90271,1773.26991
11/23/2015,269.38371,1779.28114
11/24/2015,256.03264,1767.62748
11/25/2015,304.72551,1821.0526
11/26/2015,409.25386,2072.77371
11/27/2015,888.09819,3894.30813
11/28/2015,606.43953,2339.92523
11/29/2015,665.9798,2290.03786
11/30/2015,914.88048,2832.44277
12/1/2015,830.22331,2333.80747
12/2/2015,751.57234,2083.10572
12/3/2015,711.00145,1944.07518
12/4/2015,692.44923,1889.42846
12/5/2015,716.62535,1951.45186
12/6/2015,724.14121,1968.04223
12/7/2015,708.53079,1921.92674
12/8/2015,700.57718,1896.80081
12/9/2015,705.00138,1687.54659
12/10/2015,798.99027,1701.67428
12/11/2015,734.77011,1617.05469
12/12/2015,644.32463,1470.65666
12/13/2015,906.69783,2155.72827
12/14/2015,779.11823,1939.67761
12/15/2015,580.39572,1522.6736
12/16/2015,713.56038,1516.13241
12/17/2015,806.07429,1442.05951
12/18/2015,799.8454,1453.08641
12/19/2015,789.38442,1456.36079
12/20/2015,1106.31575,2072.87537
12/21/2015,1047.4505,1993.24549
12/22/2015,780.74384,1509.0007
12/23/2015,2466.50691,3657.98228
12/24/2015,1384.80178,1944.02856
12/25/2015,1099.64306,1448.09821
12/26/2015,3325.48004,4060.48136
12/27/2015,3252.01356,3625.38233
12/28/2015,3222.37228,3211.028
12/29/2015,3198.91674,2763.30085
12/30/2015,2345.79549,1956.1329
12/31/2015,2174.06695,1766.99478
1/1/2016,1781.35981,1710.02241
1/2/2016,1523.03852,1709.79983
1/3/2016,1270.49072,1655.89278
1/4/2016,1326.58482,1996.92145
1/5/2016,1056.97921,1831.19966
1/6/2016,1158.43937,1889.67343
1/7/2016,1239.68846,1916.02096
1/8/2016,1227.44175,2035.26354
1/9/2016,1453.04644,2588.59747
1/10/2016,1077.89489,2066.63053
1/11/2016,959.854,1984.47199
1/12/2016,883.70396,1974.62127
1/13/2016,610.78177,1984.43792
1/14/2016,312.79146,1929.23529
1/15/2016,597.36647,2251.85929
1/16/2016,678.6259,1819.49409
1/17/2016,818.97906,1686.75652
1/18/2016,1003.08853,1662.68835
1/19/2016,1192.47607,1641.13044
1/20/2016,1725.76653,1675.08448
1/21/2016,2279.83131,1710.74899
1/22/2016,1968.78326,1634.30913
1/23/2016,1778.90982,1651.44081
1/24/2016,1568.41347,1650.55503
1/25/2016,1519.58077,1844.60596
1/26/2016,1171.83575,1679.15488
1/27/2016,1263.60014,1836.07797
1/28/2016,1229.87971,1811.43711
1/29/2016,1494.67368,1724.2456
1/30/2016,1978.25527,1889.32517
1/31/2016,2324.7505,1905.44777
2/1/2016,2550.09444,1839.57947
2/2/2016,3864.34337,2499.55543
2/3/2016,2913.02063,2117.6027
2/4/2016,2693.35707,2202.86798
2/5/2016,2283.56524,2207.87607
2/6/2016,2067.01556,2394.08796
2/7/2016,1666.16335,2354.53584
2/8/2016,1370.87866,2425.81511
2/9/2016,1089.03974,2508.09153
2/10/2016,1226.40092,2565.83418
2/11/2016,1281.52027,2454.43713
2/12/2016,1340.30466,2341.37072
2/13/2016,1350.17247,2166.46585
2/14/2016,1469.42954,2178.74194
2/15/2016,1653.05372,2276.538
2/16/2016,1819.798,2338.22883
2/17/2016,1483.911,2158.92315
2/18/2016,1354.61654,2270.88855
2/19/2016,1547.10464,2204.46055
2/20/2016,1733.36498,2148.00981
2/21/2016,1988.53493,2180.44807
2/22/2016,2229.76396,2192.77067
2/23/2016,2503.45819,2231.99887
2/24/2016,2864.31376,2787.59107
2/25/2016,2433.90128,2617.36118
2/26/2016,1962.28114,2361.75515
2/27/2016,1747.8254,2400.98714
2/28/2016,1493.37756,2404.83312
2/29/2016,1156.76739,2269.51985
3/1/2016,884.10068,2244.96768
3/2/2016,807.8875,2266.85384
3/3/2016,733.32855,2294.76962
3/4/2016,748.32862,2076.86574
3/5/2016,873.42809,2181.23652
3/6/2016,966.41517,2196.82214
3/7/2016,1145.17889,2391.80806
3/8/2016,1144.77612,2213.95382
3/9/2016,1180.81133,2136.18798
3/10/2016,1181.54759,1996.61775
3/11/2016,1018.91465,1820.58104
3/12/2016,1062.61153,2026.85831
3/13/2016,1870.56527,3856.48378
3/14/2016,1081.01392,2449.35116
3/15/2016,786.42082,2004.32917
3/16/2016,602.5468,1820.25604
3/17/2016,564.22066,2048.19829
3/18/2016,551.37616,1966.7991
3/19/2016,567.73912,1992.52323
3/20/2016,583.67933,2017.74315
3/21/2016,599.64074,2043.91699
3/22/2016,621.07373,2089.27377
3/23/2016,712.70091,2108.83623
3/24/2016,1217.3553,3213.89853
3/25/2016,802.6915,2089.83023
3/26/2016,774.22294,1988.11031
3/27/2016,858.24269,2174.00044
3/28/2016,812.52258,2030.5864
3/29/2016,808.81871,1994.49846
3/30/2016,1240.49267,3791.26224
3/31/2016,818.604,3277.9985
4/1/2016,780.02128,2727.55446
4/2/2016,833.2421,2589.01224
4/3/2016,898.38628,2514.29203
4/4/2016,954.42935,2432.24706
4/5/2016,998.53627,2337.79351
4/6/2016,1442.81432,4198.42094
4/7/2016,733.82747,2891.76771
4/8/2016,710.01694,2320.51041
4/9/2016,783.7331,2161.81088
4/10/2016,1354.10642,3193.53573
4/11/2016,1256.8151,2559.27136
4/12/2016,1221.24443,2163.25961
4/13/2016,1210.88452,2200.26578
4/14/2016,1105.75006,2056.90473
4/15/2016,1152.5247,2016.18507
4/16/2016,1229.94058,2041.24827
4/17/2016,1289.51294,2044.51508
4/18/2016,1411.89918,2150.62012
4/19/2016,1345.21358,1977.66474
4/20/2016,1676.31014,2489.70958
4/21/2016,1727.63463,2599.83852
4/22/2016,1387.33838,2268.42965
4/23/2016,1137.18562,2015.70811
4/24/2016,1041.06422,1996.56151
4/25/2016,983.52371,2037.45151
4/26/2016,1022.48088,2284.87348
4/27/2016,1273.13389,2648.8347
4/28/2016,1184.62967,2296.97922
4/29/2016,1089.01476,2083.51616
4/30/2016,1942.32188,3664.31365
5/1/2016,1312.02992,2439.05593
5/2/2016,1200.486,2197.43591
5/3/2016,1141.476,2055.67826
5/4/2016,1388.2677,2110.69216
5/5/2016,1437.19904,1874.37659
5/6/2016,1146.131,1554.23527
5/7/2016,1077.27514,1525.7241
5/8/2016,1330.52097,1978.47752
5/9/2016,1438.41704,2260.0758
5/10/2016,1653.77143,2767.18013
5/11/2016,1283.50383,2271.4277
5/12/2016,1214.16572,2269.49065
5/13/2016,1419.95514,2846.62832
5/14/2016,1088.69588,2340.141
5/15/2016,931.51248,2146.60002
5/16/2016,863.99985,2134.63758
5/17/2016,810.7364,2147.99305
5/18/2016,827.69466,1948.65552
5/19/2016,959.94894,2052.98575
5/20/2016,923.6012,2017.27311
5/21/2016,919.2738,2047.61696
5/22/2016,967.46578,2194.85859
5/23/2016,982.25787,2267.0496
5/24/2016,1015.11069,2380.99261
5/25/2016,1081.28344,2269.99141
5/26/2016,1409.86838,2666.45146
5/27/2016,1474.21324,2959.94186
5/28/2016,1019.7996,2189.28214
5/29/2016,824.07195,1908.00671
5/30/2016,877.37885,2214.57733
5/31/2016,726.11886,2025.37605
6/1/2016,944.78723,2588.40387
6/2/2016,696.92729,1875.45218
6/3/2016,670.19745,1844.29069
6/4/2016,1385.91825,3903.47802
6/5/2016,750.24616,2164.7635
6/6/2016,700.57824,2072.95108
6/7/2016,601.36765,1826.67988
6/8/2016,632.13092,1589.65075
6/9/2016,699.25229,1480.23537
6/10/2016,781.70231,1606.72787
6/11/2016,870.55345,1743.0632
6/12/2016,937.51357,1833.57917
6/13/2016,979.13794,1874.90373
6/14/2016,1038.9247,1951.62491
6/15/2016,1247.62382,1942.37904
6/16/2016,1389.39689,1840.01209
6/17/2016,1245.2674,1817.26935
6/18/2016,1086.41267,1759.1194
6/19/2016,1029.85675,1865.53787
6/20/2016,925.89614,1895.36387
6/21/2016,783.82214,1836.13583
6/22/2016,858.47156,2126.98294
6/23/2016,720.08492,1893.6135
6/24/2016,721.64663,1859.08407
6/25/2016,710.40577,1793.51212
6/26/2016,762.9665,1888.32798
6/27/2016,811.72061,1970.14367
6/28/2016,744.53715,1772.7075
6/29/2016,752.17592,1734.21745
6/30/2016,767.99912,1717.36481
7/1/2016,773.95342,1779.20327
7/2/2016,837.81722,1980.52651
7/3/2016,1203.55869,2926.42476
7/4/2016,797.13171,1994.1767
7/5/2016,748.23928,1926.50114
7/6/2016,1064.03522,3140.07709
7/7/2016,679.20855,2363.14494
7/8/2016,780.7022,2009.41946
7/9/2016,870.22033,1762.77891
7/10/2016,1156.51543,1917.64328
7/11/2016,1416.79871,1975.80773
7/12/2016,1557.3631,1863.10309
7/13/2016,1445.89337,2483.59236
7/14/2016,742.30073,2148.76527
7/15/2016,713.73542,2057.20378
7/16/2016,711.01447,2041.14607
7/17/2016,765.62302,2189.67041
7/18/2016,768.09906,2189.02689
7/19/2016,818.7698,2325.72562
7/20/2016,742.21916,1841.8637
7/21/2016,1152.54378,2511.70606
7/22/2016,1098.23102,2357.81292
7/23/2016,904.7672,1911.0199
7/24/2016,1342.66888,2785.68971
7/25/2016,1292.64665,2629.65294
7/26/2016,953.99297,1898.94336
7/27/2016,934.19452,1726.33623
7/28/2016,1045.34097,1811.92435
7/29/2016,1034.62523,1873.02844
7/30/2016,993.31581,1875.62523
7/31/2016,972.33858,1912.64275
8/1/2016,992.31873,2031.06174
8/2/2016,963.7351,2050.29919
8/3/2016,903.68336,1956.17875
8/4/2016,968.81512,2133.58578
8/5/2016,793.33623,1796.55991
8/6/2016,837.76453,1951.04898
8/7/2016,836.62467,2003.96577
8/8/2016,923.24515,2274.81943
8/9/2016,698.85217,1771.52646
8/10/2016,826.01072,1835.18624
8/11/2016,931.18436,1815.12573
8/12/2016,1053.57742,2128.75452
8/13/2016,789.64607,1665.56526
8/14/2016,666.0335,1480.5236
8/15/2016,1349.51305,3203.20313
8/16/2016,618.5852,1597.82156
8/17/2016,724.75517,1552.66919
8/18/2016,815.59346,1512.28427
8/19/2016,813.61362,1621.68695
8/20/2016,778.43315,1666.22284
8/21/2016,729.29452,1675.08719
8/22/2016,680.63678,1676.53646
8/23/2016,672.99442,1777.00773
8/24/2016,727.34836,1858.8656
8/25/2016,678.56351,1680.08176
8/26/2016,1199.60309,3015.00336
8/27/2016,840.92686,2146.04194
8/28/2016,749.03051,1941.47947
8/29/2016,810.83755,2135.24812
8/30/2016,691.12691,1849.63461
8/31/2016,575.49588,1670.39328
9/1/2016,567.96708,1790.99211
9/2/2016,565.19957,1733.85297
9/3/2016,582.58959,1742.51507
9/4/2016,623.64054,1822.21634
9/5/2016,695.31357,1988.15141
9/6/2016,730.67119,2047.68347
9/7/2016,823.96262,1950.06586
9/8/2016,1889.9038,3843.4836
9/9/2016,1102.96703,2187.76473
9/10/2016,1363.111,2635.12665
9/11/2016,1005.0362,1892.10528
9/12/2016,1085.16348,1987.89454
9/13/2016,931.66511,1659.25119
9/14/2016,900.70235,1615.21606
9/15/2016,915.34242,1652.05297
9/16/2016,1248.74937,2487.94017
9/17/2016,910.71604,2008.58289
9/18/2016,818.18571,2004.5206
9/19/2016,750.69707,2051.78091
9/20/2016,616.21062,1888.76817
9/21/2016,605.88042,1917.42319
9/22/2016,626.41873,2050.0526
9/23/2016,664.55409,2020.6286
9/24/2016,725.10286,2056.5635
9/25/2016,773.0375,2052.36819
9/26/2016,791.60645,1973.47267
9/27/2016,830.56551,1949.72463
9/28/2016,877.79418,2019.2545
9/29/2016,1023.59758,2310.68186
9/30/2016,1085.69344,2317.04513
10/1/2016,1037.35376,2104.58521
10/2/2016,1145.37043,2219.38588
10/3/2016,1218.03895,2263.29772
10/4/2016,1308.95692,2340.519
10/5/2016,1045.56355,2328.02715
10/6/2016,774.33136,2296.32705
10/7/2016,764.39238,2268.82875
10/8/2016,735.85342,2186.05805
10/9/2016,743.68771,2211.32566
10/10/2016,759.43198,2260.21423
10/11/2016,663.29165,1975.92724
10/12/2016,665.45009,2149.76354
10/13/2016,551.69852,1956.48429
10/14/2016,545.96529,1926.48221
10/15/2016,547.57924,1922.0257
10/16/2016,832.08066,2904.47479
10/17/2016,591.87172,2053.93805
10/18/2016,471.86726,1627.39697
10/19/2016,661.78828,2289.51817
10/20/2016,696.78799,2417.42772
10/21/2016,647.45615,2224.84931
10/22/2016,619.06103,2108.88922
10/23/2016,664.96215,2247.43307
10/24/2016,689.35837,2313.1294
10/25/2016,724.33442,2414.44806
10/26/2016,843.8612,2708.171
10/27/2016,813.5535,2517.30144
10/28/2016,859.27596,2463.4583
10/29/2016,969.74755,2590.08784
10/30/2016,982.427,2456.19032
10/31/2016,1017.61057,2391.41114
11/1/2016,989.82036,2194.48546
11/2/2016,1318.05894,3231.42336
11/3/2016,984.96368,2712.8714
11/4/2016,914.70344,2542.18726
11/5/2016,872.98823,2449.3344
11/6/2016,860.27076,2437.7916
11/7/2016,733.80324,2101.30272
11/8/2016,976.31023,2826.7587
11/9/2016,752.72424,2380.87634
11/10/2016,699.70276,2426.21798
11/11/2016,732.86787,2452.45412
11/12/2016,748.73517,2424.89525
11/13/2016,784.703,2465.70954
11/14/2016,800.44766,2445.67769
11/15/2016,851.92961,2536.0165
11/16/2016,794.56532,2701.61305
11/17/2016,642.18118,2539.84355
11/18/2016,785.33297,3369.23067
11/19/2016,536.77689,2513.03149
11/20/2016,518.36193,2667.01062
11/21/2016,468.9587,2674.04012
11/22/2016,464.63031,2966.33813
11/23/2016,1421.30032,6100.37857
11/24/2016,663.00611,2879.3202
11/25/2016,570.02849,2510.39198
11/26/2016,492.51402,2206.04502
11/27/2016,528.08539,2415.35818
11/28/2016,739.32969,3472.35227
11/29/2016,373.7006,1817.07629
11/30/2016,413.2992,1798.50886
12/1/2016,457.71966,1814.83425
12/2/2016,443.73636,1734.17419
12/3/2016,455.3288,1755.99492
12/4/2016,630.20036,2400.76326
12/5/2016,617.68806,2326.5119
12/6/2016,611.81462,2280.19471
12/7/2016,581.49576,2223.27728
12/8/2016,563.76187,2208.28382
12/9/2016,586.2472,2285.12656
12/10/2016,650.79602,2525.24809
12/11/2016,670.84657,2592.11466
12/12/2016,657.78237,2531.70059
12/13/2016,686.28423,2631.76845
12/14/2016,709.07505,2621.95667
12/15/2016,725.14525,2591.86806
12/16/2016,699.37146,2557.14612
12/17/2016,750.75772,2807.37903
12/18/2016,680.7885,2602.94526
12/19/2016,697.06114,2724.43961
12/20/2016,698.14809,2788.77211
12/21/2016,747.53425,2746.6405
12/22/2016,776.38911,2626.59001
12/23/2016,723.20765,2466.55044
12/24/2016,651.7993,2242.67373
12/25/2016,785.80115,2729.88628
12/26/2016,927.01844,3254.66523
12/27/2016,663.15651,2355.53194
12/28/2016,711.03627,2201.42141
12/29/2016,751.26231,2057.70021
12/30/2016,699.67732,2014.47191
12/31/2016,693.99405,2107.67735
1/1/2017,631.01392,2029.4816
1/2/2017,787.75306,2695.19353
1/3/2017,675.31412,2470.6614
1/4/2017,650.0007,2184.44655
1/5/2017,713.69552,2223.44168
1/6/2017,676.40098,2102.10307
1/7/2017,709.51053,2199.79368
1/8/2017,708.51542,2191.69561
1/9/2017,760.66451,2347.81944
1/10/2017,775.49991,2388.49907
1/11/2017,683.19401,2293.18894
1/12/2017,762.69576,2823.93911
1/13/2017,624.37325,2323.66095
1/14/2017,665.20737,2488.94926
1/15/2017,587.12231,2209.1842
1/16/2017,709.54906,2685.66944
1/17/2017,581.68086,2215.40742
1/18/2017,683.90548,2046.28449
1/19/2017,1354.07144,3295.89917
1/20/2017,1421.38845,3206.7971
1/21/2017,1181.62936,2471.71861
1/22/2017,1148.25022,2227.16112
1/23/2017,1181.70931,2125.04265
1/24/2017,1177.80231,1963.00385
